data,oraminimo(UTC),minimo(m),classeminimo,media(m),classemedia,oramassimo(UTC),massimo(m),classe_massimo
26/02/2018,09:05,0.02,0,0.05,0,14:10,0.07,0
27/02/2018,09:55,-0.02,0,0.02,0,00:25,0.06,0
28/02/2018,09:20,-0.01,0,0.03,0,16:40,0.06,0
01/03/2018,11:10,0.01,0,0.04,0,16:30,0.06,0
02/03/2018,20:25,0.02,0,0.04,0,12:05,0.06,0
03/03/2018,04:05,0.02,0,0.05,0,03:15,0.06,0
04/03/2018,11:55,0.01,0,0.05,0,18:50,0.07,0
05/03/2018,10:15,0.04,0,0.06,0,00:35,0.07,0
06/03/2018,00:05,0.04,0,0.05,0,07:55,0.07,0
07/03/2018,12:05,0.02,0,0.05,0,16:00,0.07,0
08/03/2018,09:40,-0.01,0,0.05,0,08:10,0.08,0
09/03/2018,09:40,0.02,0,0.06,0,21:05,0.09,0
10/03/2018,06:25,0.06,0,0.08,0,00:10,0.09,0
11/03/2018,01:05,0.07,0,0.10,0,13:25,0.12,0
12/03/2018,10:20,0.06,0,0.12,0,20:00,0.16,0
13/03/2018,09:10,0.07,0,0.12,0,00:45,0.15,0
14/03/2018,09:40,0.07,0,0.13,0,19:00,0.17,0
15/03/2018,13:45,0.12,0,0.14,0,00:05,0.16,0
16/03/2018,10:05,0.08,0,0.14,0,18:25,0.17,0
17/03/2018,05:45,0.13,0,0.15,0,00:45,0.17,0
18/03/2018,09:55,0.12,0,0.15,0,00:05,0.16,0
19/03/2018,05:20,0.11,0,0.14,0,00:05,0.15,0
20/03/2018,09:10,0.10,0,0.13,0,00:05,0.15,0
21/03/2018,09:20,0.08,0,0.12,0,17:25,0.14,0
22/03/2018,10:05,0.07,0,0.11,0,14:15,0.14,0
23/03/2018,10:45,0.07,0,0.12,0,22:00,0.16,0
24/03/2018,12:00,0.09,0,0.14,0,00:05,0.15,0
25/03/2018,01:25,0.11,0,0.13,0,23:20,0.15,0
26/03/2018,11:05,0.10,0,0.14,0,08:00,0.17,0
27/03/2018,09:05,0.12,0,0.16,0,16:45,0.18,0
28/03/2018,13:05,0.13,0,0.18,0,23:55,0.23,0
29/03/2018,09:55,0.19,0,0.24,0,20:25,0.29,0
30/03/2018,03:20,0.24,0,0.32,0,23:05,0.51,0
31/03/2018,21:35,0.34,0,0.43,0,01:05,0.53,0
01/04/2018,11:40,0.25,0,0.32,0,00:10,0.37,0
02/04/2018,09:05,0.25,0,0.30,0,00:10,0.33,0
03/04/2018,18:00,0.27,0,0.30,0,03:15,0.32,0
04/04/2018,03:20,0.27,0,0.30,0,16:45,0.32,0
05/04/2018,05:35,0.25,0,0.30,0,19:25,0.37,0
06/04/2018,09:20,0.28,0,0.34,0,23:00,0.43,0
07/04/2018,13:10,0.34,0,0.40,0,19:45,0.45,0
08/04/2018,09:30,0.39,0,0.44,0,21:40,0.50,0
09/04/2018,00:40,0.46,0,0.55,0,20:35,0.69,0
10/04/2018,06:55,0.55,0,0.60,0,00:15,0.66,0
11/04/2018,12:55,0.47,0,0.51,0,00:20,0.57,0
12/04/2018,00:40,0.49,0,0.57,0,11:30,0.62,0
13/04/2018,09:20,0.47,0,0.52,0,00:20,0.56,0
14/04/2018,09:15,0.44,0,0.50,0,22:45,0.55,0
15/04/2018,11:20,0.45,0,0.50,0,00:10,0.55,0
16/04/2018,09:40,0.43,0,0.54,0,20:35,0.69,0
17/04/2018,09:50,0.53,0,0.66,0,19:40,0.82,0
18/04/2018,09:15,0.62,0,0.75,0,21:40,0.86,0
20/04/2018,09:40,0.73,0,0.86,0,19:20,0.99,0
21/04/2018,09:05,0.76,0,0.89,0,18:30,0.99,0
22/04/2018,09:25,0.79,0,0.92,0,20:45,1.04,0
23/04/2018,10:10,0.82,0,0.94,0,00:40,1.02,0
24/04/2018,13:25,0.82,0,0.93,0,19:45,1.04,0
25/04/2018,10:05,0.85,0,0.95,0,19:55,1.05,0
26/04/2018,09:30,0.87,0,0.95,0,01:15,1.04,0
27/04/2018,21:35,0.80,0,0.88,0,00:10,1.02,0
28/04/2018,08:30,0.76,0,0.83,0,23:35,0.92,0
29/04/2018,00:05,0.92,0,1.10,0,23:35,1.39,0
30/04/2018,21:55,0.96,0,1.14,0,00:30,1.43,0
01/05/2018,22:35,0.84,0,0.91,0,00:20,1.00,0
02/05/2018,11:35,0.77,0,0.84,0,22:35,0.95,0
03/05/2018,00:30,0.93,0,1.21,0,19:10,1.46,0
04/05/2018,16:05,1.01,0,1.13,0,01:30,1.35,0
05/05/2018,13:50,0.95,0,1.06,0,20:40,1.22,0
06/05/2018,11:00,0.96,0,1.13,0,22:40,1.38,0
07/05/2018,11:25,1.08,0,1.18,0,00:30,1.32,0
08/05/2018,12:55,0.94,0,1.07,0,00:15,1.19,0
09/05/2018,12:25,0.95,0,1.04,0,00:30,1.12,0
10/05/2018,17:40,0.93,0,1.01,0,00:20,1.10,0
11/05/2018,16:50,0.86,0,0.94,0,00:15,1.01,0
12/05/2018,11:20,0.84,0,0.92,0,03:15,0.98,0
13/05/2018,00:40,0.92,0,1.02,0,18:55,1.11,0
14/05/2018,22:20,0.88,0,1.01,0,04:00,1.16,0
15/05/2018,08:25,0.80,0,0.87,0,00:10,0.91,0
16/05/2018,09:25,0.77,0,0.82,0,00:20,0.88,0
17/05/2018,09:30,0.73,0,0.79,0,21:15,0.84,0
18/05/2018,09:15,0.74,0,0.80,0,01:15,0.84,0
19/05/2018,09:45,0.75,0,0.81,0,21:35,0.86,0
20/05/2018,22:45,0.77,0,0.82,0,10:30,0.86,0
21/05/2018,00:35,0.75,0,0.85,0,22:30,0.92,0
22/05/2018,14:20,0.76,0,0.82,0,00:35,0.90,0
23/05/2018,13:00,0.73,0,0.80,0,20:10,0.86,0
24/05/2018,15:50,0.77,0,0.83,0,23:30,0.91,0
25/05/2018,08:40,0.79,0,0.88,0,22:35,1.00,0
26/05/2018,08:40,0.84,0,0.98,0,21:30,1.22,0
27/05/2018,09:05,0.94,0,1.05,0,00:25,1.19,0
28/05/2018,00:45,1.07,0,1.29,0,06:20,1.51,0
29/05/2018,22:20,1.19,0,1.33,0,04:00,1.62,0
30/05/2018,09:20,1.03,0,1.17,0,22:20,1.56,0
31/05/2018,18:40,1.22,0,1.42,0,04:00,1.70,0
01/06/2018,10:15,1.03,0,1.12,0,00:05,1.29,0
02/06/2018,09:50,0.94,0,1.04,0,01:20,1.13,0
03/06/2018,09:05,0.92,0,1.01,0,00:25,1.10,0
04/06/2018,08:00,0.94,0,1.04,0,13:10,1.14,0
05/06/2018,09:15,0.91,0,1.00,0,01:00,1.09,0
06/06/2018,06:10,0.93,0,1.04,0,20:15,1.15,0
07/06/2018,11:55,0.86,0,0.96,0,00:15,1.08,0
08/06/2018,08:55,0.88,0,0.95,0,00:50,1.00,0
09/06/2018,11:50,0.83,0,0.91,0,00:45,0.99,0
10/06/2018,10:00,0.82,0,0.93,0,21:35,1.06,0
11/06/2018,08:05,0.87,0,1.10,0,12:45,1.37,0
12/06/2018,08:35,1.04,0,1.18,0,18:40,1.38,0
13/06/2018,13:45,0.98,0,1.10,0,00:15,1.32,0
14/06/2018,10:20,0.89,0,0.96,0,00:55,1.04,0
15/06/2018,12:05,0.84,0,0.91,0,00:30,1.00,0
16/06/2018,13:40,0.81,0,0.90,0,19:05,1.00,0
17/06/2018,09:00,0.81,0,0.89,0,01:35,0.97,0
18/06/2018,09:30,0.82,0,0.88,0,19:45,0.95,0
19/06/2018,09:25,0.78,0,0.90,0,19:25,1.02,0
20/06/2018,09:00,0.80,0,0.88,0,00:10,0.96,0
21/06/2018,06:40,0.80,0,0.86,0,19:55,0.93,0
22/06/2018,09:00,0.77,0,0.85,0,21:40,0.92,0
23/06/2018,22:55,0.75,0,0.83,0,00:45,0.91,0
24/06/2018,14:15,0.66,0,0.71,0,00:35,0.78,0
25/06/2018,12:10,0.61,0,0.66,0,00:15,0.69,0
26/06/2018,08:40,0.59,0,0.66,0,21:50,0.75,0
27/06/2018,10:45,0.63,0,0.71,0,21:30,0.80,0
28/06/2018,12:20,0.65,0,0.72,0,17:45,0.80,0
29/06/2018,08:30,0.65,0,0.71,0,00:35,0.76,0
30/06/2018,09:30,0.61,0,0.71,0,19:15,0.79,0
01/07/2018,09:00,0.65,0,0.74,0,18:00,0.82,0
02/07/2018,09:35,0.70,0,0.78,0,21:10,0.93,0
03/07/2018,10:10,0.69,0,0.78,0,21:05,0.91,0
04/07/2018,09:25,0.65,0,0.73,0,00:10,0.82,0
05/07/2018,12:40,0.60,0,0.70,0,18:45,0.77,0
06/07/2018,13:55,0.55,0,0.63,0,00:10,0.71,0
07/07/2018,09:55,0.55,0,0.60,0,00:35,0.64,0
08/07/2018,09:55,0.54,0,0.61,0,18:20,0.68,0
09/07/2018,09:25,0.56,0,0.61,0,17:20,0.67,0
10/07/2018,10:20,0.54,0,0.58,0,00:10,0.62,0
11/07/2018,14:40,0.50,0,0.55,0,00:10,0.60,0
12/07/2018,08:35,0.46,0,0.52,0,18:20,0.57,0
13/07/2018,08:10,0.41,0,0.51,0,16:15,0.56,0
14/07/2018,09:40,0.45,0,0.52,0,23:59,0.64,0
15/07/2018,13:20,0.48,0,0.56,0,00:15,0.67,0
16/07/2018,14:25,0.44,0,0.50,0,01:20,0.56,0
17/07/2018,13:05,0.39,0,0.47,0,20:50,0.52,0
18/07/2018,06:55,0.42,0,0.47,0,21:20,0.53,0
19/07/2018,09:30,0.42,0,0.48,0,16:10,0.53,0
20/07/2018,16:10,0.39,0,0.48,0,22:55,0.64,0
21/07/2018,13:05,0.49,0,0.57,0,03:10,0.64,0
22/07/2018,12:35,0.41,0,0.51,0,00:15,0.58,0
23/07/2018,12:45,0.39,0,0.46,0,01:15,0.51,0
24/07/2018,10:20,0.41,0,0.47,0,23:50,0.57,0
25/07/2018,10:15,0.45,0,0.54,0,20:25,0.70,0
26/07/2018,09:30,0.44,0,0.51,0,00:05,0.62,0
27/07/2018,09:05,0.43,0,0.48,0,00:20,0.53,0
28/07/2018,09:30,0.40,0,0.48,0,13:50,0.62,0
29/07/2018,09:45,0.39,0,0.46,0,20:55,0.51,0
30/07/2018,09:10,0.39,0,0.47,0,19:10,0.52,0
31/07/2018,09:00,0.40,0,0.47,0,17:30,0.54,0
01/08/2018,04:25,0.44,0,0.53,0,19:45,0.68,0
02/08/2018,08:35,0.44,0,0.52,0,15:25,0.62,0
03/08/2018,10:20,0.45,0,0.55,0,23:00,0.74,0
04/08/2018,10:25,0.49,0,0.60,0,01:10,0.73,0
05/08/2018,09:30,0.46,0,0.54,0,19:55,0.62,0
06/08/2018,09:45,0.41,0,0.53,0,16:05,0.70,0
07/08/2018,09:15,0.43,0,0.52,0,23:59,0.74,0
08/08/2018,09:15,0.53,0,0.61,0,00:30,0.78,0
09/08/2018,09:40,0.46,0,0.61,0,17:45,0.88,0
10/08/2018,23:20,0.53,0,0.59,0,00:25,0.69,0
11/08/2018,09:50,0.45,0,0.51,0,00:05,0.55,0
12/08/2018,23:30,0.41,0,0.46,0,00:15,0.50,0
13/08/2018,08:35,0.39,0,0.46,0,14:35,0.56,0
14/08/2018,09:25,0.38,0,0.44,0,01:10,0.50,0
15/08/2018,09:45,0.36,0,0.41,0,18:25,0.45,0
16/08/2018,09:30,0.35,0,0.40,0,19:05,0.46,0
17/08/2018,09:00,0.34,0,0.39,0,00:25,0.43,0
18/08/2018,10:15,0.31,0,0.39,0,00:40,0.44,0
19/08/2018,10:10,0.30,0,0.38,0,15:45,0.45,0
20/08/2018,09:05,0.33,0,0.39,0,23:50,0.83,0
21/08/2018,09:05,0.42,0,0.55,0,00:10,0.79,0
22/08/2018,11:00,0.35,0,0.43,0,00:40,0.49,0
23/08/2018,09:25,0.32,0,0.42,0,20:35,0.54,0
24/08/2018,09:40,0.35,0,0.41,0,00:15,0.49,0
25/08/2018,23:55,0.32,0,0.37,0,00:05,0.39,0
26/08/2018,09:20,0.28,0,0.34,0,17:30,0.40,0
27/08/2018,10:55,0.28,0,0.36,0,17:05,0.47,0
28/08/2018,09:00,0.28,0,0.37,0,15:45,0.46,0
29/08/2018,09:10,0.29,0,0.37,0,15:50,0.44,0
30/08/2018,06:10,0.28,0,0.36,0,00:30,0.46,0
31/08/2018,10:30,0.29,0,0.36,0,19:00,0.55,0
01/09/2018,23:50,0.25,0,0.32,0,00:10,0.40,0
02/09/2018,00:05,0.23,0,0.32,0,23:05,0.48,0
03/09/2018,23:45,0.30,0,0.36,0,00:05,0.47,0
04/09/2018,09:25,0.26,0,0.31,0,14:40,0.33,0
05/09/2018,09:10,0.24,0,0.29,0,00:20,0.31,0
06/09/2018,13:40,0.25,0,0.33,0,17:55,0.48,0
07/09/2018,10:25,0.27,0,0.32,0,00:45,0.39,0
08/09/2018,05:55,0.26,0,0.30,0,15:25,0.33,0
09/09/2018,09:25,0.24,0,0.30,0,15:10,0.34,0
10/09/2018,08:45,0.25,0,0.30,0,19:15,0.34,0
11/09/2018,09:20,0.24,0,0.32,0,18:10,0.41,0
12/09/2018,01:55,0.25,0,0.33,0,23:45,0.56,0
13/09/2018,08:00,0.26,0,0.37,0,00:05,0.53,0
14/09/2018,07:30,0.28,0,0.33,0,00:05,0.39,0
15/09/2018,09:50,0.24,0,0.29,0,21:20,0.34,0
16/09/2018,03:15,0.27,0,0.41,0,13:20,0.73,0
17/09/2018,09:20,0.28,0,0.39,0,23:20,0.62,0
18/09/2018,12:10,0.32,0,0.40,0,00:05,0.56,0
19/09/2018,09:50,0.29,0,0.37,0,00:05,0.49,0
20/09/2018,06:25,0.27,0,0.34,0,15:10,0.40,0
22/09/2018,09:25,0.25,0,0.34,0,16:10,0.43,0
23/09/2018,09:30,0.27,0,0.38,0,22:45,0.52,0
24/09/2018,11:25,0.31,0,0.38,0,00:30,0.48,0
25/09/2018,06:25,0.22,0,0.32,0,16:30,0.42,0
26/09/2018,12:15,0.20,0,0.30,0,16:50,0.40,0
27/09/2018,10:00,0.21,0,0.28,0,17:00,0.40,0
28/09/2018,09:35,0.19,0,0.28,0,16:40,0.40,0
29/09/2018,10:00,0.20,0,0.24,0,00:10,0.32,0
30/09/2018,09:45,0.18,0,0.23,0,15:20,0.28,0
01/10/2018,22:40,0.20,0,0.24,0,12:25,0.30,0
02/10/2018,09:15,0.12,0,0.21,0,19:15,0.29,0
03/10/2018,12:05,0.15,0,0.21,0,19:00,0.29,0
04/10/2018,09:30,0.16,0,0.22,0,18:50,0.30,0
05/10/2018,09:30,0.15,0,0.22,0,18:25,0.30,0
06/10/2018,15:50,0.18,0,0.21,0,00:05,0.24,0
07/10/2018,09:35,0.14,0,0.18,0,08:05,0.23,0
08/10/2018,09:15,0.14,0,0.16,0,08:35,0.20,0
09/10/2018,09:40,0.13,0,0.16,0,15:10,0.19,0
10/10/2018,00:20,0.16,0,0.23,0,23:59,0.45,0
11/10/2018,00:05,0.45,0,0.75,0,11:05,0.91,0
12/10/2018,15:00,0.40,0,0.49,0,00:15,0.63,0
13/10/2018,10:20,0.34,0,0.40,0,00:35,0.46,0
14/10/2018,17:40,0.29,0,0.33,0,00:10,0.37,0
15/10/2018,23:20,0.27,0,0.31,0,00:15,0.33,0
16/10/2018,11:45,0.20,0,0.28,0,12:40,0.31,0
17/10/2018,09:55,0.22,0,0.26,0,00:05,0.29,0
18/10/2018,10:05,0.20,0,0.25,0,08:00,0.28,0
19/10/2018,09:40,0.19,0,0.25,0,00:35,0.27,0
20/10/2018,12:45,0.16,0,0.23,0,18:10,0.27,0
21/10/2018,12:20,0.16,0,0.22,0,18:15,0.27,0
22/10/2018,12:40,0.14,0,0.20,0,00:10,0.24,0
23/10/2018,10:55,0.10,0,0.19,0,18:50,0.30,0
24/10/2018,12:30,0.08,0,0.19,0,03:05,0.24,0
25/10/2018,12:30,0.12,0,0.20,0,19:55,0.25,0
26/10/2018,09:55,0.18,0,0.21,0,20:25,0.25,0
27/10/2018,02:10,0.19,0,0.26,0,23:50,0.63,0
28/10/2018,04:35,0.59,0,0.86,0,20:45,1.13,0
29/10/2018,03:55,1.03,0,1.37,0,16:10,1.98,0
30/10/2018,22:35,0.80,0,1.06,0,00:10,1.57,0
31/10/2018,10:20,0.66,0,0.75,0,23:20,0.87,0
01/11/2018,00:05,0.80,0,0.92,0,12:50,1.02,0
02/11/2018,22:40,0.73,0,0.80,0,00:20,0.84,0
03/11/2018,01:55,0.71,0,0.78,0,17:10,0.85,0
04/11/2018,04:05,0.75,0,0.92,0,22:25,1.65,0
05/11/2018,15:15,1.10,0,1.25,0,00:25,1.57,0
06/11/2018,00:10,1.18,0,1.58,0,18:10,2.12,0
07/11/2018,20:40,1.04,0,1.25,0,00:20,1.70,0
08/11/2018,23:15,0.84,0,0.95,0,00:15,1.11,0
09/11/2018,20:15,0.75,0,0.81,0,00:20,0.88,0
10/11/2018,13:30,0.72,0,0.76,0,23:10,0.81,0
11/11/2018,23:35,0.69,0,0.76,0,00:55,0.82,0
12/11/2018,15:25,0.64,0,0.69,0,01:20,0.73,0
13/11/2018,12:00,0.56,0,0.63,0,00:40,0.68,0
14/11/2018,11:55,0.49,0,0.59,0,01:50,0.64,0
15/11/2018,10:20,0.49,0,0.56,0,00:55,0.60,0
16/11/2018,11:45,0.48,0,0.53,0,08:15,0.57,0
17/11/2018,22:40,0.43,0,0.49,0,00:15,0.53,0
18/11/2018,10:00,0.40,0,0.45,0,00:05,0.48,0
19/11/2018,00:10,0.39,0,0.42,0,02:40,0.45,0
20/11/2018,00:15,0.37,0,0.41,0,12:05,0.43,0
21/11/2018,,,,,,,,
22/11/2018,,,,,,,,
23/11/2018,,,,,,,,
24/11/2018,11:35,0.29,0,0.36,0,02:45,0.39,0
25/11/2018,06:50,0.31,0,0.34,0,02:05,0.37,0
26/11/2018,03:10,0.30,0,0.33,0,00:20,0.35,0
27/11/2018,11:45,0.23,0,0.30,0,08:40,0.34,0
28/11/2018,11:50,0.21,0,0.28,0,08:35,0.32,0
29/11/2018,11:25,0.23,0,0.28,0,00:35,0.30,0
30/11/2018,16:25,0.23,0,0.27,0,00:20,0.29,0
01/12/2018,09:55,0.20,0,0.25,0,08:45,0.28,0
02/12/2018,01:20,0.23,0,0.25,0,00:20,0.27,0
03/12/2018,11:55,0.17,0,0.27,0,23:30,0.35,0
04/12/2018,11:25,0.21,0,0.30,0,01:50,0.37,0
05/12/2018,11:50,0.19,0,0.27,0,00:25,0.30,0
06/12/2018,11:50,0.18,0,0.25,0,01:05,0.28,0
07/12/2018,11:55,0.18,0,0.25,0,09:10,0.28,0
08/12/2018,12:00,0.14,0,0.23,0,18:10,0.31,0
09/12/2018,05:35,0.21,0,0.24,0,08:05,0.26,0
10/12/2018,21:35,0.20,0,0.23,0,00:30,0.26,0
11/12/2018,11:30,0.11,0,0.20,0,03:55,0.23,0
12/12/2018,11:40,0.08,0,0.17,0,08:50,0.21,0
13/12/2018,02:35,0.16,0,0.18,0,07:40,0.20,0
14/12/2018,11:35,0.09,0,0.17,0,00:20,0.19,0
15/12/2018,11:55,0.08,0,0.16,0,17:45,0.19,0
16/12/2018,10:40,0.12,0,0.17,0,08:25,0.20,0
17/12/2018,11:10,0.10,0,0.16,0,06:50,0.18,0
18/12/2018,12:05,0.06,0,0.15,0,04:45,0.18,0
19/12/2018,08:20,0.13,0,0.16,0,00:50,0.17,0
20/12/2018,01:20,0.13,0,0.15,0,02:10,0.17,0
21/12/2018,12:05,0.08,0,0.15,0,00:30,0.17,0
22/12/2018,12:00,0.10,0,0.16,0,19:30,0.19,0
23/12/2018,11:50,0.08,0,0.15,0,23:10,0.20,0
24/12/2018,00:45,0.14,0,0.20,0,05:15,0.29,0
25/12/2018,12:10,0.10,0,0.17,0,01:05,0.21,0
26/12/2018,10:45,0.08,0,0.16,0,09:15,0.19,0
27/12/2018,10:45,0.10,0,0.15,0,08:50,0.18,0
28/12/2018,01:05,0.14,0,0.16,0,06:30,0.18,0
29/12/2018,12:15,0.08,0,0.15,0,01:25,0.17,0
30/12/2018,12:15,0.06,0,0.14,0,06:55,0.24,0
31/12/2018,12:20,0.08,0,0.14,0,09:00,0.18,0
01/01/2019,12:10,0.06,0,0.13,0,23:00,0.17,0
02/01/2019,11:00,0.07,0,0.13,0,03:55,0.19,0
03/01/2019,11:50,0.01,0,0.10,0,18:30,0.14,0
04/01/2019,11:10,0.04,0,0.11,0,16:50,0.14,0
05/01/2019,12:20,0.03,0,0.12,0,21:55,0.17,0
06/01/2019,12:15,0.02,0,0.11,0,01:30,0.15,0
07/01/2019,11:45,0.02,0,0.10,0,02:15,0.13,0
08/01/2019,11:30,0.06,0,0.11,0,17:00,0.14,0
09/01/2019,10:40,0.05,0,0.10,0,08:40,0.13,0
10/01/2019,12:10,0.01,0,0.08,0,01:50,0.10,0
11/01/2019,09:55,0.03,0,0.08,0,18:00,0.12,0
12/01/2019,12:15,0.01,0,0.09,0,18:55,0.14,0
13/01/2019,11:00,0.02,0,0.09,0,20:35,0.18,0
14/01/2019,12:15,0.01,0,0.10,0,03:10,0.13,0
15/01/2019,11:05,0.00,0,0.08,0,00:10,0.12,0
16/01/2019,12:10,0.00,0,0.08,0,00:55,0.10,0
17/01/2019,11:45,0.03,0,0.08,0,05:15,0.11,0
18/01/2019,10:15,0.00,0,0.07,0,08:50,0.10,0
19/01/2019,02:40,0.05,0,0.08,0,00:25,0.09,0
20/01/2019,12:15,-0.03,0,0.05,0,00:15,0.08,0
21/01/2019,12:00,-0.04,0,0.05,0,19:20,0.09,0
22/01/2019,11:00,-0.02,0,0.04,0,00:25,0.07,0
23/01/2019,01:00,0.03,0,0.06,0,16:10,0.09,0
24/01/2019,12:00,-0.03,0,0.05,0,01:20,0.08,0
25/01/2019,12:15,-0.06,0,0.04,0,00:15,0.07,0
26/01/2019,09:55,0.02,0,0.06,0,09:00,0.09,0
27/01/2019,10:40,0.03,0,0.06,0,08:10,0.09,0
28/01/2019,11:55,-0.04,0,0.04,0,14:05,0.08,0
29/01/2019,10:45,-0.03,0,0.04,0,14:40,0.07,0
30/01/2019,10:45,0.02,0,0.05,0,13:45,0.07,0
31/01/2019,02:00,0.03,0,0.05,0,11:00,0.06,0
01/02/2019,00:10,0.04,0,0.05,0,15:30,0.07,0
02/02/2019,10:00,0.03,0,0.06,0,00:50,0.07,0
03/02/2019,12:00,0.04,0,0.06,0,00:05,0.07,0
04/02/2019,12:15,-0.05,0,0.04,0,00:10,0.06,0
05/02/2019,12:50,-0.06,0,0.04,0,20:30,0.07,0
06/02/2019,12:15,-0.07,0,0.04,0,20:10,0.07,0
07/02/2019,11:50,0.02,0,0.05,0,01:45,0.07,0
08/02/2019,11:15,-0.03,0,0.04,0,05:00,0.07,0
09/02/2019,10:35,-0.01,0,0.04,0,07:55,0.07,0
10/02/2019,10:35,0.02,0,0.05,0,07:05,0.07,0
11/02/2019,13:05,-0.04,0,0.04,0,08:50,0.08,0
12/02/2019,12:20,-0.04,0,0.03,0,08:40,0.07,0
13/02/2019,10:45,-0.02,0,0.03,0,08:30,0.06,0
14/02/2019,13:05,-0.05,0,0.04,0,08:30,0.07,0
15/02/2019,13:40,-0.04,0,0.04,0,08:35,0.08,0
16/02/2019,10:35,-0.02,0,0.05,0,07:15,0.08,0
17/02/2019,13:25,-0.02,0,0.05,0,08:35,0.09,0
18/02/2019,10:30,0.00,0,0.06,0,08:30,0.09,0
19/02/2019,10:25,0.01,0,0.06,0,08:25,0.09,0
20/02/2019,12:35,0.03,0,0.07,0,05:15,0.09,0
21/02/2019,10:10,0.02,0,0.07,0,08:45,0.11,0
22/02/2019,11:50,0.00,0,0.08,0,08:30,0.12,0
23/02/2019,10:35,0.06,0,0.10,0,08:50,0.13,0
24/02/2019,10:00,0.06,0,0.10,0,03:00,0.12,0
25/02/2019,10:15,0.07,0,0.11,0,23:45,0.16,0
26/02/2019,11:30,0.05,0,0.13,0,08:15,0.17,0
27/02/2019,09:55,0.09,0,0.15,0,08:25,0.20,0
28/02/2019,10:15,0.12,0,0.17,0,21:55,0.23,0
01/03/2019,13:25,0.13,0,0.18,0,08:45,0.23,0
02/03/2019,16:45,0.12,0,0.15,0,08:20,0.19,0
03/03/2019,10:00,0.10,0,0.13,0,04:15,0.16,0
04/03/2019,18:55,0.10,0,0.14,0,14:25,0.18,0
05/03/2019,10:40,0.06,0,0.11,0,05:45,0.15,0
06/03/2019,00:45,0.09,0,0.12,0,08:35,0.14,0
07/03/2019,12:50,0.08,0,0.13,0,16:35,0.16,0
08/03/2019,09:50,0.07,0,0.12,0,16:30,0.15,0
09/03/2019,09:55,0.09,0,0.12,0,00:20,0.14,0
10/03/2019,09:50,0.09,0,0.13,0,03:10,0.15,0
11/03/2019,09:45,0.09,0,0.12,0,08:20,0.17,0
12/03/2019,09:55,0.04,0,0.09,0,20:15,0.13,0
13/03/2019,11:30,0.06,0,0.09,0,08:35,0.13,0
14/03/2019,09:30,0.07,0,0.10,0,22:45,0.13,0
15/03/2019,09:15,0.08,0,0.12,0,22:15,0.18,0
16/03/2019,15:20,0.09,0,0.13,0,08:00,0.16,0
17/03/2019,03:05,0.10,0,0.13,0,07:30,0.15,0
18/03/2019,11:00,0.07,0,0.11,0,00:05,0.14,0
19/03/2019,09:25,0.06,0,0.10,0,08:20,0.12,0
20/03/2019,09:30,0.06,0,0.09,0,15:55,0.13,0
21/03/2019,10:00,0.05,0,0.10,0,15:40,0.13,0
22/03/2019,09:05,0.07,0,0.11,0,08:10,0.14,0
23/03/2019,00:15,0.11,0,0.16,0,21:35,0.21,0
24/03/2019,09:30,0.16,0,0.22,0,22:05,0.26,0
25/03/2019,13:00,0.20,0,0.24,0,07:50,0.28,0
26/03/2019,11:55,0.19,0,0.23,0,05:35,0.29,0
27/03/2019,09:05,0.18,0,0.21,0,14:45,0.24,0
28/03/2019,10:45,0.17,0,0.21,0,00:55,0.23,0
29/03/2019,09:45,0.18,0,0.22,0,07:30,0.24,0
30/03/2019,09:20,0.18,0,0.22,0,22:10,0.25,0
31/03/2019,11:35,0.19,0,0.23,0,22:50,0.27,0
01/04/2019,09:10,0.21,0,0.25,0,08:15,0.29,0
02/04/2019,05:40,0.23,0,0.26,0,07:30,0.29,0
03/04/2019,00:05,0.25,0,0.29,0,22:00,0.35,0
04/04/2019,15:35,0.27,0,0.35,0,02:45,0.47,0
05/04/2019,10:35,0.20,0,0.31,0,19:45,0.37,0
06/04/2019,08:55,0.29,0,0.33,0,00:50,0.36,0
07/04/2019,00:10,0.34,0,0.37,0,05:40,0.40,0
08/04/2019,09:30,0.27,0,0.37,0,18:50,0.48,0
09/04/2019,10:15,0.32,0,0.40,0,19:10,0.46,0
10/04/2019,08:45,0.37,0,0.41,0,00:30,0.44,0
11/04/2019,10:05,0.37,0,0.41,0,19:05,0.44,0
12/04/2019,12:15,0.37,0,0.43,0,19:45,0.50,0
13/04/2019,10:00,0.41,0,0.44,0,00:05,0.48,0
14/04/2019,10:30,0.37,0,0.41,0,00:05,0.45,0
15/04/2019,09:30,0.35,0,0.38,0,00:25,0.41,0
16/04/2019,12:00,0.32,0,0.36,0,01:30,0.39,0
17/04/2019,10:35,0.30,0,0.35,0,21:35,0.38,0
18/04/2019,00:25,0.33,0,0.37,0,07:15,0.39,0
19/04/2019,02:55,0.35,0,0.38,0,21:30,0.41,0
20/04/2019,10:20,0.35,0,0.39,0,20:40,0.44,0
21/04/2019,12:20,0.37,0,0.41,0,21:50,0.45,0
22/04/2019,13:10,0.39,0,0.43,0,01:15,0.45,0
23/04/2019,00:10,0.42,0,0.65,0,23:35,0.90,0
24/04/2019,08:35,0.82,0,1.02,0,15:20,1.24,0
25/04/2019,13:50,0.79,0,0.89,0,00:05,1.07,0
26/04/2019,00:30,0.87,0,1.09,0,07:25,1.37,0
